Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
166071000,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166071100,0x216,false,0,1,0x40,,,,,
166071200,0x2D1,false,0,7,0x00,0x00,0x00,0x02,0x23,0x7A
166071300,0x60D,false,0,8,0x10,0x00,0x00,0x00,0x00,0x00
166071400,0x2D1,false,0,7,0x00,0x00,0x00,0x03,0x23,0x7A
166071500,0x625,false,0,6,0x02,0x00,0xFF,0x0E,0x00,0x00
166071600,0x2D1,false,0,7,0x00,0x00,0x00,0x00,0x23,0x86
166071700,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166071800,0x216,false,0,1,0x40,,,,,
166071900,0x2D1,false,0,7,0x00,0x00,0x00,0x01,0x23,0x86
166072000,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166072100,0x216,false,0,1,0x40,,,,,
166072200,0x2DE,false,0,8,0x00,0x00,0x03,0x00,0x00,0x00
166072300,0x358,false,0,8,0x01,0x00,0x00,0x00,0x00,0x00
166072400,0x2DE,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166072500,0x216,false,0,1,0x40,,,,,
166072600,0x2D1,false,0,7,0x00,0x00,0x00,0x00,0x23,0x86
166072700,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166072800,0x216,false,0,1,0x40,,,,,
166072900,0x2D1,false,0,7,0x00,0x00,0x00,0x02,0x23,0x86
166073000,0x60D,false,0,8,0x10,0x00,0x00,0x00,0x00,0x00
166073100,0x2DE,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166073200,0x625,false,0,6,0x02,0x00,0xFF,0x0E,0x00,0x00
166073300,0x2D1,false,0,7,0x00,0x00,0x00,0x03,0x23,0x82
166073400,0x2D1,false,0,7,0x00,0x00,0x00,0x00,0x23,0x82
166073500,0x216,false,0,1,0x40,,,,,
166073600,0x2D1,false,0,7,0x00,0x00,0x00,0x01,0x23,0x82
166073700,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166073800,0x216,false,0,1,0x40,,,,,
166073900,0x2D1,false,0,7,0x00,0x00,0x00,0x02,0x23,0x82
166074000,0x358,false,0,8,0x01,0x00,0x00,0x00,0x00,0x00
166074100,0x2D1,false,0,7,0x00,0x00,0x00,0x03,0x23,0x82
166074200,0x216,false,0,1,0x40,,,,,
166074300,0x2D1,false,0,7,0x00,0x00,0x00,0x00,0x23,0x82
166074400,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166074500,0x216,false,0,1,0x40,,,,,
166074600,0x2D1,false,0,7,0x00,0x00,0x00,0x01,0x23,0x82
166074700,0x60D,false,0,8,0x10,0x00,0x00,0x00,0x00,0x00
166074800,0x2D1,false,0,7,0x00,0x00,0x00,0x02,0x23,0x82
166074900,0x625,false,0,6,0x02,0x00,0xFF,0x0E,0x00,0x00
166075000,0x2D1,false,0,7,0x00,0x00,0x00,0x03,0x23,0x80
166075100,0x2DE,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166075200,0x216,false,0,1,0x40,,,,,
166075300,0x2D1,false,0,7,0x00,0x00,0x00,0x00,0x23,0x80
166075400,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166075500,0x216,false,0,1,0x40,,,,,
166075600,0x2D1,false,0,7,0x00,0x00,0x00,0x02,0x23,0x80
166075700,0x358,false,0,8,0x01,0x00,0x00,0x00,0x00,0x00
166075800,0x2DE,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166075900,0x216,false,0,1,0x40,,,,,
166076000,0x2D1,false,0,7,0x00,0x00,0x00,0x03,0x23,0x80
166076100,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166076200,0x216,false,0,1,0x40,,,,,
166076300,0x2D1,false,0,7,0x00,0x00,0x00,0x01,0x23,0x80
166076400,0x60D,false,0,8,0x10,0x00,0x00,0x00,0x00,0x00
166076500,0x2DE,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166076600,0x625,false,0,6,0x02,0x00,0xFF,0x0E,0x00,0x00
166076700,0x2D1,false,0,7,0x00,0x00,0x00,0x02,0x23,0x83
166076800,0x2D1,false,0,7,0x00,0x00,0x00,0x03,0x23,0x83
166076900,0x216,false,0,1,0x40,,,,,
166077000,0x2D1,false,0,7,0x00,0x00,0x00,0x00,0x23,0x83
166077100,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166077200,0x216,false,0,1,0x40,,,,,
166077300,0x2D1,false,0,7,0x00,0x00,0x00,0x01,0x23,0x83
166077400,0x358,false,0,8,0x01,0x00,0x00,0x00,0x00,0x00
166077500,0x2D1,false,0,7,0x00,0x00,0x00,0x02,0x23,0x83
166077600,0x216,false,0,1,0x40,,,,,
166077700,0x2D1,false,0,7,0x00,0x00,0x00,0x03,0x23,0x83
166077800,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166077900,0x216,false,0,1,0x40,,,,,
166078000,0x2D1,false,0,7,0x00,0x00,0x00,0x00,0x23,0x83
166078100,0x60D,false,0,8,0x10,0x00,0x00,0x00,0x00,0x00
166078200,0x2D1,false,0,7,0x00,0x00,0x00,0x01,0x23,0x83
166078300,0x625,false,0,6,0x02,0x00,0xFF,0x0E,0x00,0x00
166078400,0x2D1,false,0,7,0x00,0x00,0x00,0x02,0x23,0x82
166078500,0x2DE,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166078600,0x216,false,0,1,0x40,,,,,
166078700,0x2D1,false,0,7,0x00,0x00,0x00,0x03,0x23,0x82
166078800,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166078900,0x216,false,0,1,0x40,,,,,
166079000,0x2D1,false,0,7,0x00,0x00,0x00,0x01,0x23,0x82
166079100,0x358,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166079200,0x2DE,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166079300,0x216,false,0,1,0x40,,,,,
166079400,0x2D1,false,0,7,0x00,0x00,0x00,0x02,0x23,0x82
166079500,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166079600,0x216,false,0,1,0x40,,,,,
166079700,0x2D1,false,0,7,0x00,0x00,0x00,0x00,0x23,0x82
166079800,0x60D,false,0,8,0x10,0x00,0x00,0x00,0x00,0x00
166079900,0x2DE,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166080000,0x625,false,0,6,0x02,0x00,0xFF,0x0E,0x00,0x00
166080100,0x2D1,false,0,7,0x00,0x00,0x00,0x01,0x23,0x83
166080200,0x2D1,false,0,7,0x00,0x00,0x00,0x02,0x23,0x83
166080300,0x216,false,0,1,0x40,,,,,
166080400,0x2D1,false,0,7,0x00,0x00,0x00,0x03,0x23,0x83
166080500,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166080600,0x216,false,0,1,0x40,,,,,
166080700,0x2D1,false,0,7,0x00,0x00,0x00,0x00,0x23,0x83
166080800,0x358,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166080900,0x2D1,false,0,7,0x00,0x00,0x00,0x01,0x23,0x83
166081000,0x216,false,0,1,0x40,,,,,
166081100,0x2D1,false,0,7,0x00,0x00,0x00,0x02,0x23,0x83
166081200,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166081300,0x216,false,0,1,0x40,,,,,
166081400,0x2D1,false,0,7,0x00,0x00,0x00,0x03,0x23,0x83
166081500,0x60D,false,0,8,0x10,0x00,0x00,0x00,0x00,0x00
166081600,0x2D1,false,0,7,0x00,0x00,0x00,0x00,0x23,0x83
166081700,0x625,false,0,6,0x02,0x00,0xFF,0x0E,0x00,0x00
166081800,0x2D1,false,0,7,0x00,0x00,0x00,0x01,0x23,0x7E
166081900,0x2DE,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166082000,0x216,false,0,1,0x40,,,,,
166082100,0x2D1,false,0,7,0x00,0x00,0x00,0x02,0x23,0x7E
166082200,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166082300,0x216,false,0,1,0x40,,,,,
166082400,0x2D1,false,0,7,0x00,0x00,0x00,0x00,0x23,0x7E
166082500,0x358,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166082600,0x2DE,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166082700,0x216,false,0,1,0x40,,,,,
166082800,0x2D1,false,0,7,0x00,0x00,0x00,0x01,0x23,0x7E
166082900,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166083000,0x216,false,0,1,0x40,,,,,
166083100,0x6EC,false,0,2,0x00,0x00,,,,
166083200,0x60D,false,0,8,0x10,0x00,0x00,0x00,0x00,0x00
166083300,0x355,false,0,7,0x00,0x00,0x00,0x00,0x20,0x00
166083400,0x625,false,0,6,0x02,0x00,0xFF,0x0E,0x00,0x00
166083500,0x2D1,false,0,7,0x00,0x00,0x00,0x00,0x23,0x7C
166083600,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166083700,0x216,false,0,1,0x40,,,,,
166083800,0x2D1,false,0,7,0x00,0x00,0x00,0x02,0x23,0x7C
166083900,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166084000,0x2DE,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166084100,0x216,false,0,1,0x40,,,,,
166084200,0x358,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166084300,0x2DE,false,0,8,0x00,0x00,0x02,0x00,0x00,0x00
166084400,0x216,false,0,1,0x40,,,,,
166084500,0x2D1,false,0,7,0x00,0x00,0x00,0x01,0x23,0x7C
166084600,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166084700,0x216,false,0,1,0x40,,,,,
166084800,0x2D1,false,0,7,0x00,0x00,0x00,0x02,0x23,0x7C
166084900,0x60D,false,0,8,0x10,0x00,0x00,0x00,0x00,0x00
166085000,0x2D1,false,0,7,0x00,0x00,0x00,0x03,0x23,0x7C
166085100,0x625,false,0,6,0x02,0x00,0xFF,0x0E,0x00,0x00
166085200,0x2D1,false,0,7,0x00,0x00,0x00,0x00,0x23,0x83
166085300,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166085400,0x216,false,0,1,0x40,,,,,
166085500,0x2D1,false,0,7,0x00,0x00,0x00,0x01,0x23,0x83
166085600,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166085700,0x216,false,0,1,0x40,,,,,
166085800,0x2D1,false,0,7,0x00,0x00,0x00,0x03,0x23,0x83
166085900,0x358,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166086000,0x2DE,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166086100,0x216,false,0,1,0x40,,,,,
166086200,0x2D1,false,0,7,0x00,0x00,0x00,0x00,0x23,0x83
166086300,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166086400,0x216,false,0,1,0x40,,,,,
166086500,0x2D1,false,0,7,0x00,0x00,0x00,0x02,0x23,0x83
166086600,0x60D,false,0,8,0x10,0x00,0x00,0x00,0x00,0x00
166086700,0x2DE,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166086800,0x625,false,0,6,0x02,0x00,0xFF,0x0E,0x00,0x00
166086900,0x2D1,false,0,7,0x00,0x00,0x00,0x03,0x23,0x7E
166087000,0x2D1,false,0,7,0x00,0x00,0x00,0x00,0x23,0x7E
166087100,0x216,false,0,1,0x40,,,,,
166087200,0x2D1,false,0,7,0x00,0x00,0x00,0x01,0x23,0x7E
166087300,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166087400,0x216,false,0,1,0x40,,,,,
166087500,0x2D1,false,0,7,0x00,0x00,0x00,0x02,0x23,0x7E
166087600,0x358,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166087700,0x2D1,false,0,7,0x00,0x00,0x00,0x03,0x23,0x7E
166087800,0x216,false,0,1,0x40,,,,,
166087900,0x2D1,false,0,7,0x00,0x00,0x00,0x00,0x23,0x7E
166088000,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166088100,0x216,false,0,1,0x40,,,,,
166088200,0x2D1,false,0,7,0x00,0x00,0x00,0x01,0x23,0x7E
166088300,0x60D,false,0,8,0x10,0x00,0x00,0x00,0x00,0x00
166088400,0x2D1,false,0,7,0x00,0x00,0x00,0x02,0x23,0x7E
166088500,0x625,false,0,6,0x02,0x00,0xFF,0x0E,0x00,0x00
166088600,0x2D1,false,0,7,0x00,0x00,0x00,0x03,0x23,0x81
166088700,0x2DE,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166088800,0x216,false,0,1,0x40,,,,,
166088900,0x2D1,false,0,7,0x00,0x00,0x00,0x00,0x23,0x81
166089000,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166089100,0x216,false,0,1,0x40,,,,,
166089200,0x2D1,false,0,7,0x00,0x00,0x00,0x02,0x23,0x81
166089300,0x358,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166089400,0x2DE,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166089500,0x216,false,0,1,0x40,,,,,
166089600,0x2D1,false,0,7,0x00,0x00,0x00,0x03,0x23,0x81
166089700,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166089800,0x216,false,0,1,0x40,,,,,
166089900,0x2D1,false,0,7,0x00,0x00,0x00,0x01,0x23,0x81
166090000,0x60D,false,0,8,0x10,0x00,0x00,0x00,0x00,0x00
166090100,0x2DE,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166090200,0x625,false,0,6,0x02,0x00,0xFF,0x0E,0x00,0x00
166090300,0x2D1,false,0,7,0x00,0x00,0x00,0x02,0x23,0x80
166090400,0x2D1,false,0,7,0x00,0x00,0x00,0x03,0x23,0x80
166090500,0x216,false,0,1,0x40,,,,,
166090600,0x2D1,false,0,7,0x00,0x00,0x00,0x00,0x23,0x80
166090700,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166090800,0x216,false,0,1,0x40,,,,,
166090900,0x2D1,false,0,7,0x00,0x00,0x00,0x01,0x23,0x80
166091000,0x358,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166091100,0x2D1,false,0,7,0x00,0x00,0x00,0x02,0x23,0x80
166091200,0x216,false,0,1,0x40,,,,,
166091300,0x2D1,false,0,7,0x00,0x00,0x00,0x03,0x23,0x80
166091400,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166091500,0x216,false,0,1,0x40,,,,,
166091600,0x2D1,false,0,7,0x00,0x00,0x00,0x00,0x23,0x80
166091700,0x60D,false,0,8,0x10,0x00,0x00,0x00,0x00,0x00
166091800,0x2D1,false,0,7,0x00,0x00,0x00,0x01,0x23,0x80
166091900,0x625,false,0,6,0x02,0x00,0xFF,0x0E,0x00,0x00
166092000,0x2D1,false,0,7,0x00,0x00,0x00,0x02,0x23,0x83
166092100,0x2DE,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166092200,0x216,false,0,1,0x40,,,,,
166092300,0x2D1,false,0,7,0x00,0x00,0x00,0x03,0x23,0x83
166092400,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166092500,0x216,false,0,1,0x40,,,,,
166092600,0x2D1,false,0,7,0x00,0x00,0x00,0x01,0x23,0x83
166092700,0x358,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166092800,0x2DE,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166092900,0x216,false,0,1,0x40,,,,,
166093000,0x2D1,false,0,7,0x00,0x00,0x00,0x02,0x23,0x83
166093100,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166093200,0x216,false,0,1,0x40,,,,,
166093300,0x2D1,false,0,7,0x00,0x00,0x00,0x00,0x23,0x83
166093400,0x60D,false,0,8,0x10,0x00,0x00,0x00,0x00,0x00
166093500,0x2DE,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166093600,0x625,false,0,6,0x02,0x00,0xFF,0x0E,0x00,0x00
166093700,0x2D1,false,0,7,0x00,0x00,0x00,0x01,0x23,0x86
166093800,0x2D1,false,0,7,0x00,0x00,0x00,0x02,0x23,0x86
166093900,0x216,false,0,1,0x40,,,,,
166094000,0x2D1,false,0,7,0x00,0x00,0x00,0x03,0x23,0x86
166094100,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166094200,0x216,false,0,1,0x40,,,,,
166094300,0x2D1,false,0,7,0x00,0x00,0x00,0x00,0x23,0x86
166094400,0x358,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166094500,0x2D1,false,0,7,0x00,0x00,0x00,0x01,0x23,0x86
166094600,0x216,false,0,1,0x40,,,,,
166094700,0x2D1,false,0,7,0x00,0x00,0x00,0x02,0x23,0x86
166094800,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166094900,0x216,false,0,1,0x40,,,,,
166095000,0x2D1,false,0,7,0x00,0x00,0x00,0x03,0x23,0x86
166095100,0x60D,false,0,8,0x10,0x00,0x00,0x00,0x00,0x00
166095200,0x2D1,false,0,7,0x00,0x00,0x00,0x00,0x23,0x86
166095300,0x625,false,0,6,0x02,0x00,0xFF,0x0E,0x00,0x00
166095400,0x2D1,false,0,7,0x00,0x00,0x00,0x01,0x23,0x83
166095500,0x2DE,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166095600,0x216,false,0,1,0x40,,,,,
166095700,0x2D1,false,0,7,0x00,0x00,0x00,0x02,0x23,0x83
166095800,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166095900,0x216,false,0,1,0x40,,,,,
166096000,0x2D1,false,0,7,0x00,0x00,0x00,0x00,0x23,0x83
166096100,0x358,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166096200,0x2DE,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166096300,0x216,false,0,1,0x40,,,,,
166096400,0x2D1,false,0,7,0x00,0x00,0x00,0x01,0x23,0x83
166096500,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166096600,0x216,false,0,1,0x40,,,,,
166096700,0x2D1,false,0,7,0x00,0x00,0x00,0x03,0x23,0x83
166096800,0x60D,false,0,8,0x10,0x00,0x00,0x00,0x00,0x00
166096900,0x2DE,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166097000,0x625,false,0,6,0x02,0x00,0xFF,0x0E,0x00,0x00
166097100,0x2D1,false,0,7,0x00,0x00,0x00,0x00,0x23,0x8A
166097200,0x2D1,false,0,7,0x00,0x00,0x00,0x01,0x23,0x8A
166097300,0x216,false,0,1,0x40,,,,,
166097400,0x2D1,false,0,7,0x00,0x00,0x00,0x02,0x23,0x8A
166097500,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166097600,0x216,false,0,1,0x40,,,,,
166097700,0x2D1,false,0,7,0x00,0x00,0x00,0x03,0x23,0x8A
166097800,0x358,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166097900,0x2D1,false,0,7,0x00,0x00,0x00,0x00,0x23,0x8A
166098000,0x216,false,0,1,0x40,,,,,
166098100,0x2D1,false,0,7,0x00,0x00,0x00,0x01,0x23,0x8A
166098200,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166098300,0x216,false,0,1,0x40,,,,,
166098400,0x2D1,false,0,7,0x00,0x00,0x00,0x02,0x23,0x8A
166098500,0x60D,false,0,8,0x10,0x00,0x00,0x00,0x00,0x00
166098600,0x2D1,false,0,7,0x00,0x00,0x00,0x03,0x23,0x8A
166098700,0x625,false,0,6,0x02,0x00,0xFF,0x0E,0x00,0x00
166098800,0x2D1,false,0,7,0x00,0x00,0x00,0x00,0x23,0x7C
166098900,0x2DE,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166099000,0x216,false,0,1,0x40,,,,,
166099100,0x2D1,false,0,7,0x00,0x00,0x00,0x01,0x23,0x7C
166099200,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166099300,0x216,false,0,1,0x40,,,,,
166099400,0x2D1,false,0,7,0x00,0x00,0x00,0x03,0x23,0x7C
166099500,0x358,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166099600,0x2DE,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166099700,0x216,false,0,1,0x40,,,,,
166099800,0x2D1,false,0,7,0x00,0x00,0x00,0x00,0x23,0x7C
166099900,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166100000,0x216,false,0,1,0x40,,,,,
166100100,0x60D,false,0,8,0x10,0x00,0x00,0x00,0x00,0x00
166100200,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166100300,0x215,false,0,6,0xFF,0xF0,0xFF,0x00,0xFF,0xFF
166100400,0x625,false,0,6,0x02,0x00,0xFF,0x0E,0x00,0x00
166100500,0x2D1,false,0,7,0x00,0x00,0x00,0x03,0x23,0x83
166100600,0x2D1,false,0,7,0x00,0x00,0x00,0x00,0x23,0x83
166100700,0x216,false,0,1,0x40,,,,,
166100800,0x2D1,false,0,7,0x00,0x00,0x00,0x01,0x23,0x83
166100900,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166101000,0x216,false,0,1,0x40,,,,,
166101100,0x2D1,false,0,7,0x00,0x00,0x00,0x02,0x23,0x83
166101200,0x358,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166101300,0x2D1,false,0,7,0x00,0x00,0x00,0x03,0x23,0x83
166101400,0x216,false,0,1,0x40,,,,,
166101500,0x2D1,false,0,7,0x00,0x00,0x00,0x00,0x23,0x83
166101600,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166101700,0x216,false,0,1,0x40,,,,,
166101800,0x2D1,false,0,7,0x00,0x00,0x00,0x01,0x23,0x83
166101900,0x60D,false,0,8,0x10,0x00,0x00,0x00,0x00,0x00
166102000,0x2D1,false,0,7,0x00,0x00,0x00,0x02,0x23,0x83
166102100,0x625,false,0,6,0x02,0x00,0xFF,0x0E,0x00,0x00
166102200,0x2D1,false,0,7,0x00,0x00,0x00,0x03,0x23,0x83
166102300,0x2DE,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166102400,0x216,false,0,1,0x40,,,,,
166102500,0x2D1,false,0,7,0x00,0x00,0x00,0x00,0x23,0x83
166102600,0x280,false,0,8,0x03,0x08,0x00,0x00,0x00,0x00
166102700,0x216,false,0,1,0x40,,,,,
166102800,0x2D1,false,0,7,0x00,0x00,0x00,0x02,0x23,0x83
166102900,0x358,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
166103000,0x2DE,false,0,8,0x00,0x00,0x00,0x00,0x00,0x00
